District Name,Modal Price (Rs./Quintal),Rainfall,Date,Year,Month,Fertilizer,Petrol Price,Lag_Price,Rolling_Rainfall
13,1600,126.8888889,28-10-2023,2023,10,20000,103.18,1600,152.3148148
9,1050,103.9125,28-10-2023,2023,10,20000,103.18,1050,69.09166667
13,1600,126.8888889,28-10-2023,2023,10,20000,103.18,1300,45.21712963
14,2000,127.9923077,28-10-2023,2023,10,20000,103.18,2000,75.21025641
0,1800,46.6375,29-10-2021,2021,10,16386.48,102.76,2000,16.48333333
0,1800,46.6375,29-10-2021,2021,10,16386.48,102.76,1800,71.54166667
6,2400,93.30769231,29-10-2021,2021,10,16386.48,102.76,2400,68.58974359
10,1600,126.65,29-10-2021,2021,10,16386.48,102.76,1500,60.62
14,1500,88.15384615,29-10-2021,2021,10,16386.48,102.76,1500,151.8461538
20,2500,13.08,29-10-2021,2021,10,16386.48,102.76,2500,118.6666667
23,2000,41.33333333,29-10-2021,2021,10,16386.48,102.76,2000,204.5148148
3,1800,112.5142857,29-10-2021,2021,10,16386.48,102.76,1800,133.2380952
3,1350,112.5142857,29-10-2021,2021,10,16386.48,102.76,1350,57.67619048
7,1500,59.9,29-10-2021,2021,10,16386.48,102.76,1500,89.6125
20,2500,13.08,29-10-2021,2021,10,16386.48,102.76,2500,21.12666667
16,1600,70.85,29-10-2021,2021,10,16386.48,102.76,1600,64.7452381
1,1250,177.9333333,29-10-2021,2021,10,16386.48,102.76,1250,169.1722222
9,1500,111.8875,29-10-2021,2021,10,16386.48,102.76,1500,41.37916667
7,1800,59.9,29-10-2021,2021,10,16386.48,102.76,1700,53.85833333
14,1400,88.15384615,29-10-2021,2021,10,16386.48,102.76,1200,88.15384615
8,2000,102.5045455,29-10-2021,2021,10,16386.48,102.76,2000,154.8863636
16,1600,70.85,29-10-2021,2021,10,16386.48,102.76,1550,164.7666667
7,1500,59.9,29-10-2021,2021,10,16386.48,102.76,1500,101.525
14,1400,88.15384615,29-10-2021,2021,10,16386.48,102.76,1550,29.38461538
21,1600,56.6,29-10-2021,2021,10,16386.48,102.76,1600,45.64545455
0,2500,94.3625,29-10-2022,2022,10,20000,104.9,2500,98.44583333
0,2500,94.3625,29-10-2022,2022,10,20000,104.9,2500,163.3291667
10,2000,152.34,29-10-2022,2022,10,20000,104.9,1700,138.91
1,1800,179.4166667,29-10-2022,2022,10,20000,104.9,1800,234.0833333
13,2500,219.5555556,29-10-2022,2022,10,20000,104.9,2500,175.8888889
7,2500,119.15,29-10-2022,2022,10,20000,104.9,2500,131.0458333
21,2500,210.8272727,29-10-2022,2022,10,20000,104.9,2500,145.4757576
3,1450,212.1285714,29-10-2022,2022,10,20000,104.9,1450,141.4190476
20,2000,41.5,29-10-2022,2022,10,20000,104.9,2000,93.06
8,1850,257.4772727,29-10-2022,2022,10,20000,104.9,1650,148.2878788
13,2500,219.5555556,29-10-2022,2022,10,20000,104.9,2500,226.4444444
7,2500,119.15,29-10-2022,2022,10,20000,104.9,2500,80.5625
13,2500,219.5555556,29-10-2022,2022,10,20000,104.9,2500,175.8888889
3,2300,212.1285714,29-10-2022,2022,10,20000,104.9,2300,123.8190476
9,2000,222.125,29-10-2022,2022,10,20000,104.9,2000,171.1666667
1,1850,179.4166667,29-10-2022,2022,10,20000,104.9,1750,144.4277778
8,2000,257.4772727,29-10-2022,2022,10,20000,104.9,2000,192.6984848
14,2000,87.35384615,29-10-2022,2022,10,20000,104.9,2000,54.91282051
20,2000,41.5,29-10-2022,2022,10,20000,104.9,2000,16.76666667
13,1600,126.8888889,29-10-2023,2023,10,20000,103.18,1600,89.59259259
14,2000,127.9923077,29-10-2023,2023,10,20000,103.18,2000,193.7358974
1,1150,145.9166667,29-10-2023,2023,10,20000,103.18,1500,91.10858586
3,1500,114.5428571,29-10-2023,2023,10,20000,103.18,1500,151.5238095
14,2000,127.9923077,29-10-2023,2023,10,20000,103.18,2000,93.23589744
14,2000,127.9923077,29-10-2023,2023,10,20000,103.18,2000,155.074359
13,1600,126.8888889,29-10-2023,2023,10,20000,103.18,1600,52.2962963
20,3000,8.8,29-10-2023,2023,10,20000,103.18,3000,166
9,1100,103.9125,29-10-2023,2023,10,20000,103.18,1100,123.8333333
0,1800,46.6375,30-10-2021,2021,10,16386.48,102.76,1800,15.54583333
6,2400,93.30769231,30-10-2021,2021,10,16386.48,102.76,2200,49.84615385
0,1800,46.6375,30-10-2021,2021,10,16386.48,102.76,1800,55.99583333
3,1350,112.5142857,30-10-2021,2021,10,16386.48,102.76,1350,86.18095238
2,3300,44.5,30-10-2021,2021,10,16386.48,102.76,3300,151.0138889
13,1600,116.1111111,30-10-2021,2021,10,16386.48,102.76,1500,267.1481481
13,1700,116.1111111,30-10-2021,2021,10,16386.48,102.76,1600,123.2962963
10,1600,126.65,30-10-2021,2021,10,16386.48,102.76,1440,53.84
13,1600,116.1111111,30-10-2021,2021,10,16386.48,102.76,1400,156.1111111
14,1500,88.15384615,30-10-2021,2021,10,16386.48,102.76,1600,60.34102564
1,1350,177.9333333,30-10-2021,2021,10,16386.48,102.76,1350,280.7555556
14,1500,88.15384615,30-10-2021,2021,10,16386.48,102.76,1600,63.08461538
13,1700,116.1111111,30-10-2021,2021,10,16386.48,102.76,1700,89.14814815
14,1500,88.15384615,30-10-2021,2021,10,16386.48,102.76,1500,41.10769231
11,2400,27.96,30-10-2021,2021,10,16386.48,102.76,2000,99.60666667
7,1500,59.9,30-10-2021,2021,10,16386.48,102.76,1500,201.3958333
7,2200,59.9,30-10-2021,2021,10,16386.48,102.76,2200,19.96666667
9,1500,111.8875,30-10-2021,2021,10,16386.48,102.76,1500,76.63333333
7,2000,59.9,30-10-2021,2021,10,16386.48,102.76,2000,135.2166667
16,1550,70.85,30-10-2021,2021,10,16386.48,102.76,1500,159.5904762
16,1400,70.85,30-10-2021,2021,10,16386.48,102.76,1700,46.54285714
7,1500,59.9,30-10-2021,2021,10,16386.48,102.76,1500,229.1625
21,1500,56.6,30-10-2021,2021,10,16386.48,102.76,1500,74.90909091
0,2500,94.3625,30-10-2022,2022,10,20000,104.9,2500,197.0166667
0,2500,94.3625,30-10-2022,2022,10,20000,104.9,2500,161.2875
7,2500,119.15,30-10-2022,2022,10,20000,104.9,2500,137.0541667
8,2000,257.4772727,30-10-2022,2022,10,20000,104.9,2000,117.7681818
2,2400,71.41666667,30-10-2022,2022,10,20000,104.9,2400,174.5861111
7,2500,119.15,30-10-2022,2022,10,20000,104.9,2500,113.1416667
1,1850,179.4166667,30-10-2022,2022,10,20000,104.9,1850,119.6111111
13,2500,219.5555556,30-10-2022,2022,10,20000,104.9,2500,231.1481481
14,2000,87.35384615,30-10-2022,2022,10,20000,104.9,2000,37.67948718
13,2500,219.5555556,30-10-2022,2022,10,20000,104.9,2500,73.18518519
3,2300,212.1285714,30-10-2022,2022,10,20000,104.9,2300,200.4428571
13,2500,219.5555556,30-10-2022,2022,10,20000,104.9,2500,226.4444444
21,2500,210.8272727,30-10-2022,2022,10,20000,104.9,2500,179.1939394
10,1650,152.34,30-10-2022,2022,10,20000,104.9,1800,136.2933333
14,2000,87.35384615,30-10-2022,2022,10,20000,104.9,2000,117.8794872
23,2300,87.85555556,30-10-2022,2022,10,20000,104.9,2100,196.2666667
14,2000,87.35384615,30-10-2022,2022,10,20000,104.9,2000,80.28974359
13,2500,219.5555556,30-10-2022,2022,10,20000,104.9,2500,175.8888889
20,2000,41.5,30-10-2022,2022,10,20000,104.9,2000,27.66666667
2,1600,49.7,30-10-2023,2023,10,20000,103.18,1600,189.0527778
5,2000,115.4,30-10-2023,2023,10,20000,103.18,2000,38.46666667
1,1100,145.9166667,30-10-2023,2023,10,20000,103.18,1100,117.1944444
1,1400,145.9166667,30-10-2023,2023,10,20000,103.18,1400,158.5
2,1800,49.7,30-10-2023,2023,10,20000,103.18,1800,139.9888889
7,2000,133.1375,30-10-2023,2023,10,20000,103.18,2000,44.37916667
3,1500,114.5428571,30-10-2023,2023,10,20000,103.18,1500,39.77619048
9,1050,103.9125,30-10-2023,2023,10,20000,103.18,1100,74.10833333
22,1800,9.763636364,30-10-2023,2023,10,20000,103.18,1800,8.103030303
0,1800,46.6375,31-10-2021,2021,10,16386.48,102.76,1700,17.4125
0,1800,46.6375,31-10-2021,2021,10,16386.48,102.76,1800,31.09166667
3,1800,112.5142857,31-10-2021,2021,10,16386.48,102.76,1800,170.7428571
9,1500,111.8875,31-10-2021,2021,10,16386.48,102.76,1500,162.3458333
7,2000,59.9,31-10-2021,2021,10,16386.48,102.76,2000,19.96666667
13,1700,116.1111111,31-10-2021,2021,10,16386.48,102.76,1700,64.7037037
16,1500,70.85,31-10-2021,2021,10,16386.48,102.76,1500,48.89047619
23,2000,41.33333333,31-10-2021,2021,10,16386.48,102.76,1950,231.9481481
2,2400,44.5,31-10-2021,2021,10,16386.48,102.76,2400,18.24444444
7,1500,59.9,31-10-2021,2021,10,16386.48,102.76,1500,95.86666667
20,2000,13.08,31-10-2021,2021,10,16386.48,102.76,2000,138.28
14,1500,88.15384615,31-10-2021,2021,10,16386.48,102.76,1600,58.05897436
11,2000,27.96,31-10-2021,2021,10,16386.48,102.76,2000,130.4
13,1700,116.1111111,31-10-2021,2021,10,16386.48,102.76,1700,75.03703704
7,1500,59.9,31-10-2021,2021,10,16386.48,102.76,1500,77.7
21,2100,56.6,31-10-2021,2021,10,16386.48,102.76,2000,18.86666667
14,1500,88.15384615,31-10-2021,2021,10,16386.48,102.76,1600,60.34102564
14,1500,88.15384615,31-10-2021,2021,10,16386.48,102.76,1600,60.34102564
20,2500,13.08,31-10-2021,2021,10,16386.48,102.76,2500,185.5333333
3,1350,112.5142857,31-10-2021,2021,10,16386.48,102.76,1350,46.74285714
1,1250,177.9333333,31-10-2021,2021,10,16386.48,102.76,1250,118.8722222
13,1600,116.1111111,31-10-2021,2021,10,16386.48,102.76,1300,252.5555556
16,1600,70.85,31-10-2021,2021,10,16386.48,102.76,1650,29.89074074
13,1600,116.1111111,31-10-2021,2021,10,16386.48,102.76,1500,267.1481481
6,2500,93.30769231,31-10-2021,2021,10,16386.48,102.76,2400,49.84615385
7,2200,59.9,31-10-2021,2021,10,16386.48,102.76,2100,19.96666667
0,2500,94.3625,31-10-2022,2022,10,20000,104.9,2500,96.40416667
2,2000,71.41666667,31-10-2022,2022,10,20000,104.9,2000,30.24722222
2,2700,71.41666667,31-10-2022,2022,10,20000,104.9,2700,47.61111111
7,2500,119.15,31-10-2022,2022,10,20000,104.9,2500,145.6875
7,2500,119.15,31-10-2022,2022,10,20000,104.9,2500,79.43333333
1,1850,179.4166667,31-10-2022,2022,10,20000,104.9,1850,177.3861111
13,2500,219.5555556,31-10-2022,2022,10,20000,104.9,2500,219.5555556
10,1650,152.34,31-10-2022,2022,10,20000,104.9,1650,175.45
3,2300,212.1285714,31-10-2022,2022,10,20000,104.9,2300,141.4190476
21,2400,210.8272727,31-10-2022,2022,10,20000,104.9,2400,159.5787879
14,2000,87.35384615,31-10-2022,2022,10,20000,104.9,2000,66.74358974
9,2000,222.125,31-10-2022,2022,10,20000,104.9,2000,245.2083333
1,1700,179.4166667,31-10-2022,2022,10,20000,104.9,1700,128.3611111
8,2000,257.4772727,31-10-2022,2022,10,20000,104.9,2000,202.810373
20,2000,41.5,31-10-2022,2022,10,20000,104.9,2000,27.66666667
2,2200,49.7,31-10-2023,2023,10,20000,103.18,2200,135.3833333
13,1700,126.8888889,31-10-2023,2023,10,20000,103.18,1700,193
7,2000,133.1375,31-10-2023,2023,10,20000,103.18,2000,189.1166667
14,2000,127.9923077,31-10-2023,2023,10,20000,103.18,2000,160.4897436
13,1700,126.8888889,31-10-2023,2023,10,20000,103.18,1700,89.7037037
8,2000,17.93636364,31-10-2023,2023,10,20000,103.18,2000,25.35
7,1700,133.1375,31-10-2023,2023,10,20000,103.18,1700,102.4708333
13,1700,126.8888889,31-10-2023,2023,10,20000,103.18,1700,129.6666667
13,1700,126.8888889,31-10-2023,2023,10,20000,103.18,1700,97.44444444
20,2000,8.8,31-10-2023,2023,10,20000,103.18,2100,108.3533333
13,1600,126.8888889,31-10-2023,2023,10,20000,103.18,1600,178.962963
0,1800,35.7625,01-11-2021,2021,11,16768.55,110.69,1800,148.3208333
0,1800,35.7625,01-11-2021,2021,11,16768.55,110.69,1700,54.2375
7,1500,41.1375,01-11-2021,2021,11,16768.55,110.69,1800,33.9875
13,1700,103.1111111,01-11-2021,2021,11,16768.55,110.69,1700,104.6666667
7,1500,41.1375,01-11-2021,2021,11,16768.55,110.69,1800,19.5375
0,2300,35.7625,01-11-2021,2021,11,16768.55,110.69,1800,40.94583333
9,1600,120.5,01-11-2021,2021,11,16768.55,110.69,1500,318.0875
16,2300,68.06428571,01-11-2021,2021,11,16768.55,110.69,1600,56.77619048
13,1600,103.1111111,01-11-2021,2021,11,16768.55,110.69,1500,34.37037037
11,2500,21.94,01-11-2021,2021,11,16768.55,110.69,2500,89.41333333
3,1250,16.85714286,01-11-2021,2021,11,16768.55,110.69,1150,200.452381
20,2500,12.64,01-11-2021,2021,11,16768.55,110.69,2100,30.21333333
14,1500,27.8,01-11-2021,2021,11,16768.55,110.69,1200,131.7282051
6,2400,56.23076923,01-11-2021,2021,11,16768.55,110.69,2200,49.84615385
10,1650,34.87,01-11-2021,2021,11,16768.55,110.69,1280,34.87
14,1500,27.8,01-11-2021,2021,11,16768.55,110.69,1200,98.22820513
2,2700,0,01-11-2022,2022,11,20393.6,104.06,2600,19.39166667
0,2500,0,01-11-2022,2022,11,20393.6,104.06,2200,12.725
12,2000,0,01-11-2022,2022,11,20393.6,104.06,2000,118.8564103
7,2500,0,01-11-2022,2022,11,20393.6,104.06,2400,99.9625
11,2500,0,01-11-2022,2022,11,20393.6,104.06,2500,159.9066667
7,2500,0,01-11-2022,2022,11,20393.6,104.06,2000,121.3708333
14,2000,0,01-11-2022,2022,11,20393.6,104.06,2000,176.6794872
3,2300,0,01-11-2022,2022,11,20393.6,104.06,2100,101.5809524
8,2200,0.618181818,01-11-2022,2022,11,20393.6,104.06,2200,169.519697
1,1900,0,01-11-2022,2022,11,20393.6,104.06,1800,143.7777778
0,2500,0,01-11-2022,2022,11,20393.6,104.06,2200,0.9375
7,2800,0,01-11-2022,2022,11,20393.6,104.06,3000,66.25416667
13,2500,0,01-11-2022,2022,11,20393.6,104.06,2400,122.1111111
2,2500,0,01-11-2022,2022,11,20393.6,104.06,2500,146.5638889
14,2000,0,01-11-2022,2022,11,20393.6,104.06,1800,261.5897436
14,2000,0,01-11-2022,2022,11,20393.6,104.06,1800,222.2589744
7,2800,0,01-11-2022,2022,11,20393.6,104.06,2500,0
9,2000,0,01-11-2022,2022,11,20393.6,104.06,1900,140.6666667
21,2500,0,01-11-2022,2022,11,20393.6,104.06,2500,147.9878788
20,2000,0,01-11-2022,2022,11,20393.6,104.06,2000,131.94
3,2300,0,01-11-2022,2022,11,20393.6,104.06,2000,0
16,2400,11.98571429,01-11-2022,2022,11,20393.6,104.06,2200,52.9
1,1850,0,01-11-2022,2022,11,20393.6,104.06,1750,115.55
11,2000,21.56,01-11-2023,2023,11,20000,102.64,2000,79.13333333
2,2000,0,01-11-2023,2023,11,20000,102.64,1900,63.23055556
20,2500,0,01-11-2023,2023,11,20000,102.64,2400,56.33333333
22,1800,4.781818182,01-11-2023,2023,11,20000,102.64,1700,145.4121212
13,1700,5.888888889,01-11-2023,2023,11,20000,102.64,1600,86.55555556
8,2000,6.359090909,01-11-2023,2023,11,20000,102.64,2000,31.10151515
13,1600,5.888888889,01-11-2023,2023,11,20000,102.64,1500,27.74074074
20,2000,0,01-11-2023,2023,11,20000,102.64,2000,0
13,1700,5.888888889,01-11-2023,2023,11,20000,102.64,1600,152.3703704
13,1700,5.888888889,01-11-2023,2023,11,20000,102.64,1600,45.66666667
13,1700,5.888888889,01-11-2023,2023,11,20000,102.64,1600,138.6296296
23,1900,18.82222222,01-11-2023,2023,11,20000,102.64,1800,137.7814815
7,1700,1,01-11-2023,2023,11,20000,102.64,1600,165.2333333
0,1800,35.7625,02-11-2021,2021,11,16768.55,110.69,2000,53.77916667
0,1800,35.7625,02-11-2021,2021,11,16768.55,110.69,2000,148.3208333
3,1250,16.85714286,02-11-2021,2021,11,16768.55,110.69,1250,214.2428571
7,1500,41.1375,02-11-2021,2021,11,16768.55,110.69,1500,71.3
14,1500,27.8,02-11-2021,2021,11,16768.55,110.69,1500,70.90769231
16,2500,68.06428571,02-11-2021,2021,11,16768.55,110.69,2200,45.44761905
1,1350,0.916666667,02-11-2021,2021,11,16768.55,110.69,1300,110.1666667
21,1600,69.4,02-11-2021,2021,11,16768.55,110.69,1600,81.63636364
3,2000,16.85714286,02-11-2021,2021,11,16768.55,110.69,1800,87.96190476
13,1600,103.1111111,02-11-2021,2021,11,16768.55,110.69,1500,325.1851852
13,1700,103.1111111,02-11-2021,2021,11,16768.55,110.69,1800,79.81481481
8,2000,245.1409091,02-11-2021,2021,11,16768.55,110.69,2000,258.8574074
7,2000,41.1375,02-11-2021,2021,11,16768.55,110.69,2000,120.2583333
11,2500,21.94,02-11-2021,2021,11,16768.55,110.69,2500,66.34
20,2500,12.64,02-11-2021,2021,11,16768.55,110.69,2200,11.86666667
7,1500,41.1375,02-11-2021,2021,11,16768.55,110.69,1800,33.9875
14,1500,27.8,02-11-2021,2021,11,16768.55,110.69,1200,68.03589744
14,1500,27.8,02-11-2021,2021,11,16768.55,110.69,1200,250.0615385
0,2500,0,02-11-2022,2022,11,20393.6,104.06,2200,107.1291667
0,2500,0,02-11-2022,2022,11,20393.6,104.06,2500,107.1291667
8,2000,0.618181818,02-11-2022,2022,11,20393.6,104.06,2000,169.519697
13,2500,0,02-11-2022,2022,11,20393.6,104.06,2500,146.1481481
2,2700,0,02-11-2022,2022,11,20393.6,104.06,2500,0
2,3200,0,02-11-2022,2022,11,20393.6,104.06,3100,10.65833333
7,2500,0,02-11-2022,2022,11,20393.6,104.06,2400,2.258333333
11,2500,0,02-11-2022,2022,11,20393.6,104.06,2500,206
9,2000,0,02-11-2022,2022,11,20393.6,104.06,2000,0
20,2100,0,02-11-2022,2022,11,20393.6,104.06,2000,20.68
14,2000,0,02-11-2022,2022,11,20393.6,104.06,2000,179.8205128
7,2800,0,02-11-2022,2022,11,20393.6,104.06,2500,55.7875
14,2000,0,02-11-2022,2022,11,20393.6,104.06,2000,239.7769231
20,2000,0,02-11-2022,2022,11,20393.6,104.06,2000,8.226666667
21,2500,0,02-11-2022,2022,11,20393.6,104.06,2500,38.05454545
10,1700,0,02-11-2022,2022,11,20393.6,104.06,1520,11.62333333
7,2500,0,02-11-2022,2022,11,20393.6,104.06,2500,0
1,1850,0,02-11-2022,2022,11,20393.6,104.06,1750,117.5805556
7,2200,0,02-11-2022,2022,11,20393.6,104.06,2000,55.7875
23,2300,0,02-11-2022,2022,11,20393.6,104.06,2100,83.33333333
13,1600,5.888888889,02-11-2023,2023,11,20000,102.64,1500,85
13,1600,5.888888889,02-11-2023,2023,11,20000,102.64,1600,162.2592593
2,1800,0,02-11-2023,2023,11,20000,102.64,1800,0.022222222
9,1050,8.7625,02-11-2023,2023,11,20000,102.64,1100,54.125
11,2000,21.56,02-11-2023,2023,11,20000,102.64,2000,83.05333333
20,2500,0,02-11-2023,2023,11,20000,102.64,2500,181.1733333
5,2000,0,02-11-2023,2023,11,20000,102.64,2000,13.68888889
16,2200,45.99285714,02-11-2023,2023,11,20000,102.64,1500,38.94761905
23,1650,18.82222222,02-11-2023,2023,11,20000,102.64,1600,10.93703704
22,1800,4.781818182,02-11-2023,2023,11,20000,102.64,1700,177.4030303
2,2000,0,02-11-2023,2023,11,20000,102.64,2000,111.9805556
7,2000,1,02-11-2023,2023,11,20000,102.64,2000,245.1666667
2,1600,0,02-11-2023,2023,11,20000,102.64,1500,20.91944444
5,2000,0,02-11-2023,2023,11,20000,102.64,1900,18.7
3,1500,0,02-11-2023,2023,11,20000,102.64,1500,17.60952381
7,1700,1,02-11-2023,2023,11,20000,102.64,1800,249.4583333
13,1600,5.888888889,02-11-2023,2023,11,20000,102.64,1500,230.4074074
0,1900,9.6625,02-11-2023,2023,11,20000,102.64,1600,68.6125
8,2000,6.359090909,02-11-2023,2023,11,20000,102.64,1600,55.12272727
14,2000,10.28461538,02-11-2023,2023,11,20000,102.64,2000,49.05384615
13,1600,5.888888889,02-11-2023,2023,11,20000,102.64,1600,18.03703704
14,2000,10.28461538,02-11-2023,2023,11,20000,102.64,2000,54
1,1400,0.75,02-11-2023,2023,11,20000,102.64,1300,34.13888889
1,1200,0.75,02-11-2023,2023,11,20000,102.64,2000,110.77
0,1800,35.7625,03-11-2021,2021,11,16768.55,110.69,1800,36.625
0,1800,35.7625,03-11-2021,2021,11,16768.55,110.69,1500,284.7208333
6,2200,56.23076923,03-11-2021,2021,11,16768.55,110.69,2000,18.74358974
7,1500,41.1375,03-11-2021,2021,11,16768.55,110.69,1800,33.9875
7,2000,41.1375,03-11-2021,2021,11,16768.55,110.69,2000,131.5666667
13,1700,103.1111111,03-11-2021,2021,11,16768.55,110.69,1400,200.4444444
13,1700,103.1111111,03-11-2021,2021,11,16768.55,110.69,2000,181.5652422
13,1700,103.1111111,03-11-2021,2021,11,16768.55,110.69,1500,262.8148148
3,2000,16.85714286,03-11-2021,2021,11,16768.55,110.69,1900,5.619047619
3,1250,16.85714286,03-11-2021,2021,11,16768.55,110.69,1150,323.847619
21,1600,69.4,03-11-2021,2021,11,16768.55,110.69,1500,23.13333333
12,2000,32.89230769,03-11-2021,2021,11,16768.55,110.69,2000,62.84358974
16,2100,68.06428571,03-11-2021,2021,11,16768.55,110.69,1600,163.8380952
11,2500,21.94,03-11-2021,2021,11,16768.55,110.69,2500,140.5466667
16,2200,68.06428571,03-11-2021,2021,11,16768.55,110.69,1600,50.26309524
13,1700,103.1111111,03-11-2021,2021,11,16768.55,110.69,1700,38.2962963
12,2800,32.89230769,03-11-2021,2021,11,16768.55,110.69,2500,362.5769231
7,1500,41.1375,03-11-2021,2021,11,16768.55,110.69,1800,33.9875
1,1350,0.916666667,03-11-2021,2021,11,16768.55,110.69,1300,22.65555556
14,1500,27.8,03-11-2021,2021,11,16768.55,110.69,1500,34.14358974
14,1500,27.8,03-11-2021,2021,11,16768.55,110.69,1200,131.7282051
13,1600,103.1111111,03-11-2021,2021,11,16768.55,110.69,1400,262.8148148
14,1500,27.8,03-11-2021,2021,11,16768.55,110.69,1400,47.91794872
0,2500,0,03-11-2022,2022,11,20393.6,104.06,2400,107.1291667
0,2500,0,03-11-2022,2022,11,20393.6,104.06,2200,119.05
2,2500,0,03-11-2022,2022,11,20393.6,104.06,2000,90.73333333
8,2000,0.618181818,03-11-2022,2022,11,20393.6,104.06,2000,27.36313131
2,2200,0,03-11-2022,2022,11,20393.6,104.06,2100,125.5333333
1,1850,0,03-11-2022,2022,11,20393.6,104.06,1750,140.9194444
13,2500,0,03-11-2022,2022,11,20393.6,104.06,1900,1.962962963
2,2700,0,03-11-2022,2022,11,20393.6,104.06,2600,23.80555556
3,2300,0,03-11-2022,2022,11,20393.6,104.06,2040,0.504761905
12,2500,0,03-11-2022,2022,11,20393.6,104.06,2000,34.22649573
11,2500,0,03-11-2022,2022,11,20393.6,104.06,2500,45.86
7,2200,0,03-11-2022,2022,11,20393.6,104.06,2000,123.1833333
7,2200,0,03-11-2022,2022,11,20393.6,104.06,2500,55.7875
7,2500,0,03-11-2022,2022,11,20393.6,104.06,2400,0
21,2500,0,03-11-2022,2022,11,20393.6,104.06,2500,96.73939394
14,4000,0,03-11-2022,2022,11,20393.6,104.06,3300,94.89230769
3,2300,0,03-11-2022,2022,11,20393.6,104.06,1900,5.619047619
14,2000,0,03-11-2022,2022,11,20393.6,104.06,2000,70.83846154
14,2000,10.28461538,03-11-2023,2023,11,20000,102.64,1800,134.3666667
2,2200,0,03-11-2023,2023,11,20000,102.64,2200,146.5638889
5,2000,0,03-11-2023,2023,11,20000,102.64,1900,18.7
16,1700,45.99285714,03-11-2023,2023,11,20000,102.64,1500,22.15952381
3,1400,0,03-11-2023,2023,11,20000,102.64,1350,55.25714286
14,2000,10.28461538,03-11-2023,2023,11,20000,102.64,2000,135.2230769
1,1200,0.75,03-11-2023,2023,11,20000,102.64,1100,58.65555556
7,2000,1,03-11-2023,2023,11,20000,102.64,2000,84.55833333
13,1500,5.888888889,03-11-2023,2023,11,20000,102.64,1500,20.92592593
11,2000,21.56,03-11-2023,2023,11,20000,102.64,2000,62.98666667
16,2000,45.99285714,03-11-2023,2023,11,20000,102.64,2000,64.23571429
13,1600,5.888888889,03-11-2023,2023,11,20000,102.64,1600,75.2962963
9,1100,8.7625,03-11-2023,2023,11,20000,102.64,1050,40.47916667
13,1600,5.888888889,03-11-2023,2023,11,20000,102.64,1500,34.61111111
13,1600,5.888888889,03-11-2023,2023,11,20000,102.64,1500,144.4814815
1,1150,0.75,03-11-2023,2023,11,20000,102.64,1150,68.80555556
0,1800,35.7625,04-11-2021,2021,11,16768.55,110.69,1900,39.39166667
0,1800,35.7625,04-11-2021,2021,11,16768.55,110.69,1800,65.7
6,2400,56.23076923,04-11-2021,2021,11,16768.55,110.69,2200,37.48717949
3,1900,16.85714286,04-11-2021,2021,11,16768.55,110.69,1900,5.619047619
13,1600,103.1111111,04-11-2021,2021,11,16768.55,110.69,1500,73.07407407
13,1600,103.1111111,04-11-2021,2021,11,16768.55,110.69,1200,34.37037037
23,1950,28.68888889,04-11-2021,2021,11,16768.55,110.69,2000,58.27407407
1,1250,0.916666667,04-11-2021,2021,11,16768.55,110.69,1250,49.25
14,1500,27.8,04-11-2021,2021,11,16768.55,110.69,1500,181.0487179
7,1500,41.1375,04-11-2021,2021,11,16768.55,110.69,1800,31.075
13,1700,103.1111111,04-11-2021,2021,11,16768.55,110.69,1800,130.3518519
7,1500,41.1375,04-11-2021,2021,11,16768.55,110.69,2000,15.5125
13,1700,103.1111111,04-11-2021,2021,11,16768.55,110.69,1800,118.7037037
7,2000,41.1375,04-11-2021,2021,11,16768.55,110.69,2000,159.6125
14,1500,27.8,04-11-2021,2021,11,16768.55,110.69,1500,13.39487179
14,1500,27.8,04-11-2021,2021,11,16768.55,110.69,1500,181.0487179
0,2500,0,04-11-2022,2022,11,20393.6,104.06,2000,177.575
2,2600,0,04-11-2022,2022,11,20393.6,104.06,2500,23.80555556
0,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,99.18333333
9,2000,0,04-11-2022,2022,11,20393.6,104.06,2000,76.70833333
13,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,46.66666667
21,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,119.4969697
13,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,159.3703704
13,2500,0,04-11-2022,2022,11,20393.6,104.06,2200,80.07407407
11,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,77.09333333
3,2300,0,04-11-2022,2022,11,20393.6,104.06,1900,0
13,2500,0,04-11-2022,2022,11,20393.6,104.06,2400,22.62962963
7,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,66.25416667
7,2500,0,04-11-2022,2022,11,20393.6,104.06,2500,66.25416667
14,2000,0,04-11-2022,2022,11,20393.6,104.06,2000,37.56410256
1,1850,0,04-11-2022,2022,11,20393.6,104.06,1750,115.55
0,1800,9.6625,04-11-2023,2023,11,20000,102.64,1800,17.0125
3,1400,0,04-11-2023,2023,11,20000,102.64,1350,26.75238095
13,1600,5.888888889,04-11-2023,2023,11,20000,102.64,1500,181.7407407
11,2000,21.56,04-11-2023,2023,11,20000,102.64,2000,83.05333333
5,2000,0,04-11-2023,2023,11,20000,102.64,2000,180.9222222
1,1200,0.75,04-11-2023,2023,11,20000,102.64,1150,65.22222222
